"InitialFrequency","InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","Distance"
0.0003985429812015665,-0.0013472708795676587,-0.0020602327788103595,0.011489680481334584,0.02261510821098123,0.0018295713431316406,1.388739672213776,1.5167219488571906,0.4770411409824912,0.8343443599045668,0.05769794093534717
0.017507450165643142,0.002553306553890982,0.0031183917878784906,0.009197516071088385,0.03914941744068384,0.012424051436653634,1.077338069645296,0.7869636849271459,0.9792918061586824,1.212476295484414,0.6168234355049544
0.0011469574390409992,0.0022106039035850894,-0.007507539710878106,0.008722594596190923,0.0027373890271551104,0.0028473658566474033,1.74060234985029,1.0785727167585246,0.7162605777983476,1.669151175262557,0.05209072050455798
0.0003910044606222928,0.003350740401740911,0.0016770725322200555,0.0061640487673054216,0.03983138498370201,0.003964188660383169,1.0082618378840167,1.0130250513963965,0.994303940285653,1.810886214447736,0.07918141513523903
0.00019940461013502869,-0.0035862728555939925,-0.0068877723236803945,0.004845146048214443,0.004942888819353017,0.002436010223619516,1.113894901178585,1.5378418129984648,1.3345373362698736,2.3261852282938933,0.05189925020982556
0.00027164621094122413,-0.0042931803388827315,0.006911756401032363,0.0005271157387589494,0.01926625346845345,0.00011992379447132939,1.087147580963005,1.4216496585185685,0.8875057037108033,2.194950302172291,0.03980429179077058
0.027381174380995552,-0.006608710221412213,0.002391337220877194,0.009720103262717612,0.03239335900992431,0.001498186556021792,0.9394118569023673,1.6061756831885523,0.8620973914472735,1.0033770848474994,0.6730779063510787
0.0013227200037837154,-0.0008887630503425399,-0.007585564980902288,0.01159813041478294,0.02077616628319115,0.011722079452148848,1.8864002493715923,1.7482420239774294,0.5335669426146349,1.067732451657483,0.15740394038313363
0.0010770313531791179,-0.0024786591150844136,-0.0052848662479351455,0.001367786121336171,0.015935854435847975,0.007620354479929913,1.5568133124386545,1.0902312951807114,1.3050337213714558,1.7398749812376901,0.05859680392771514
0.0010528530440840607,-0.0063612336442746085,-0.00012068903207956083,0.011516499892818811,0.021665642388388768,0.012800195698502293,1.6950894893139987,0.6216859010969571,0.9079772727765478,1.8167884161916632,0.2979516092406895
0.0023959540287721115,0.006617167665157815,0.0074453978090234475,0.0025399970039358035,0.023298017466666467,0.014189178271898481,0.9420426454643557,1.624645069333908,1.1671979981683127,0.8080862120464026,0.0977046568626226
0.0008815709422667345,0.011373813089045866,-0.006131234929404258,0.007929260928036204,0.01409321913978033,0.012720281683537556,1.6110694820394493,0.9191440622197631,0.572056495575675,2.0911729017907357,0.04862438989105581
0.0008401078913486336,-0.004951894910914862,0.001029548023304617,0.0029929000974576567,0.004135367314738803,0.012562376687103917,0.8845632786987427,0.805600151694175,0.5373741044527259,2.30963550407982,0.05832443580844073
0.00008605511649257277,-0.006308936257370152,-0.0033375876013907514,0.0009799649467563522,0.03506274966889689,0.007933732787574685,1.8383314703206668,1.1572225272404195,0.8191825495837329,1.5182400679722154,0.19419868729975714
0.000353558856956653,-0.0022368159819759876,-0.006575842693488845,0.006256420714775539,0.014401446732521564,0.0005094501639928495,1.3582402877595507,1.6376718853282732,1.1856403273649405,2.374304930793914,0.06842526631939257
0.00009594866009730053,0.0033525132746264038,-0.0012299567931033195,0.00239128616999879,0.01494932894701309,0.001348623161231155,2.1494402601629767,0.9785755104721241,0.5785031920205844,1.8124761161973801,0.057867492988127114
0.0039034927597643232,0.007616989931249408,0.005521272609897011,0.007852881606344219,0.03872013501451837,0.006949097907210526,2.065612747041564,0.6210366658749785,0.7325672441069034,1.332275506999617,0.2714257734628037
0.014331206427588903,-0.003031481128843551,-0.002449011969965639,0.0018587562599095575,0.037902977676632636,0.003686930479747945,1.8679353983010711,0.8613575210005238,0.4638397365835615,1.8374725231956912,0.30483316516530895
0.0037774665897697857,0.0005139624487480603,-0.0008769991968529922,0.010042226362054785,0.017539909070625265,0.014035297296937468,1.8906481628806975,0.8012192712376633,1.2973928133477861,2.193551563648715,0.3076036925750233
0.0019105817132370531,0.011236854956100297,0.0018671072630082044,0.00015868961869586152,0.02095572712547666,0.006359265663441111,1.8220738156713998,1.5646789935012881,1.19251335636932,2.098814552833548,0.038918794732110525
0.0013823595097597185,-0.002899184851029479,-0.00042242218440604164,0.008636549530964387,0.002919329102043893,0.0007682605089040106,1.8787579718675504,1.4309770987258308,0.7444324736995059,1.8843991264730173,0.048026208234125026
0.00009256236002426684,0.009714262004123512,0.0076016897359292065,0.008590759188110593,0.012104142242202407,0.002706946895699758,1.7944775133518966,1.4547840310252522,0.4590192651158137,1.6526904371590347,0.04785748127975182
