"InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","CallErrorRate","InitialFrequency","LogPosterior"
0.0020699352467304696,-0.0010884997300485881,0.014404133377887755,0.00759739603333517,0.030039033000960766,2.1854922976004065,1.3730303328037405,1.3878978558106945,1.6507428913079,0.0019401342419215722,0.0007171512893615989,-2684.869334280159
0.0020836521931693903,-0.0010887787096143372,0.014407800010303288,0.007522710802250569,0.0299568427492386,2.185696366079794,1.372125764846202,1.3878177054666447,1.6513273096830239,0.0019264993709457758,0.0007310923551424098,-2685.3249920584817
0.0020051949429731562,-0.0012240721766177912,0.014399145967312137,0.007464427807579914,0.030448050095161792,2.184358629807927,1.3785548607386262,1.3870459462257767,1.6818082961466065,0.0018933049445801493,0.0007487465857728345,-2686.845148937891
0.0020945187037868847,-0.0012355968048159399,0.014401741111265525,0.007413003613886984,0.030334635794309815,2.184276451731733,1.3807625360351987,1.3871805410705051,1.6855915836247388,0.001878647854081526,0.000755230664116882,-2685.86746427735
0.0021685041930662678,-0.0011828537994121478,0.014400027914457993,0.007274777849595026,0.030134211203560326,2.1843714329286987,1.3848928954056414,1.3873391392051508,1.695178854726566,0.0017935819425981322,0.0007874520218755793,-2686.1416160592353
0.0021410889483969905,-0.0011487761841664605,0.014398068796595439,0.007276931880815134,0.030079826396589016,2.1842050888315225,1.3875149456507208,1.387315787907985,1.6966244680158402,0.0018004660368833292,0.0007893057960039034,-2686.7445746476656
0.002120832970836194,-0.0012080270657868304,0.014397207202676803,0.007269269342255619,0.03008430943249675,2.1843043750524904,1.392962098495853,1.3872132348928141,1.7004461219380431,0.0019301275862010944,0.0007903062283725771,-2686.708870042829
0.0023650208473109703,-0.0014335871607234077,0.01437421723602579,0.0071774226305627055,0.030635164565941005,2.181849487017522,1.4036409011424258,1.3868103971416357,1.7440419394196591,0.001829766763991876,0.0008179406164234528,-2685.8762285624484
0.0023650208473109703,-0.0014335871607234077,0.01437421723602579,0.0071774226305627055,0.030635164565941005,2.181849487017522,1.4036409011424258,1.3868103971416357,1.7440419394196591,0.001829766763991876,0.0008179406164234528,-2685.8762285624484
0.0025377194750939303,-0.0013537645160119896,0.014377491731204596,0.0069765024360318685,0.030218916682155608,2.1815890151123822,1.4147143874186374,1.3870370737139297,1.7541598770192128,0.0018603098464428972,0.0008366006961049804,-2685.55153161846
0.002443348498376031,-0.0012233520993017851,0.01438145457231806,0.006987020907612588,0.03015717763471286,2.182087613923737,1.4090495360030615,1.3870336614730367,1.7432488671032287,0.0018508035929339656,0.0008316772446044999,-2686.6386805002794
0.0025744004691716817,-0.0014719199590973028,0.014365806786720019,0.006877144389530556,0.03067564984889836,2.1795491674294794,1.4263751488719505,1.3865113795495398,1.7805892177129365,0.0018820344686243352,0.0008567367218648407,-2685.9514861981693
0.002522681827291996,-0.0013902577619805505,0.014377331849719113,0.007005670315023795,0.030676180973375246,2.1800588721483978,1.4236798076117547,1.3866424572741547,1.7641994913888288,0.00199881123997386,0.0008276450113125679,-2685.2022796764054
0.002438099503858815,-0.001305155198871713,0.0143954915519821,0.007068685561961122,0.030599685329696966,2.181154561478542,1.4108379992071094,1.386815855555346,1.7448777180292452,0.0019896926375230885,0.0008114217446799569,-2685.1800992952667
0.002506829347065592,-0.0013829318034502295,0.014394414862781355,0.007029427590470485,0.030665541529931478,2.180954429088508,1.412970263120309,1.3867637407972728,1.7527501393264813,0.001999119896991233,0.0008159343662764962,-2685.2736452747927
0.0023994576055154856,-0.0013695988494229006,0.014394730321926797,0.007078217222717971,0.030739064658673564,2.1809663977300087,1.4119966800602362,1.386689607791309,1.7423548729093756,0.0020330687904217123,0.0008106797294166591,-2685.2577512046987
0.0025099752185478164,-0.0015342949127011155,0.014391490678836544,0.00706627905921658,0.030950157793364543,2.179734130722102,1.4176254992977575,1.3865001065327638,1.7565238652282944,0.0020308872075854695,0.0008124766075531879,-2686.41408342569
0.0024250021671941395,-0.0012812853870292759,0.01440059766787091,0.006989835266364414,0.030401528843547816,2.1810470788923606,1.418407599898763,1.3869034499231483,1.7438519903375913,0.00205912655224848,0.0008202609636092161,-2685.8362971618867
0.002471003113435887,-0.0013396898200736486,0.014410514989614874,0.006939032473203295,0.03040481782001281,2.1805862621585774,1.4267771192116507,1.386776937100923,1.7555873659231933,0.0021566348717821505,0.0008250787318904537,-2685.5994350410137
0.0025103893458365,-0.0013536496320563467,0.014419824215053917,0.006857877114182443,0.030330463567128117,2.180362778388991,1.4311148168677017,1.386729134948123,1.766944473499299,0.002244761622148378,0.000828152805609762,-2685.999253493919
0.0022836710127353936,-0.0012110662541281285,0.014416229120325863,0.006973557531737367,0.030754099444383932,2.179282658009826,1.4242413316312603,1.3866686905762586,1.7686797598960284,0.0021343193091140373,0.0008145380581481297,-2686.7337764966696
0.002307462077872354,-0.0011967189578221508,0.014421695878381676,0.006938274541308886,0.03081794714884406,2.1798220612598675,1.422684562966882,1.386661698950756,1.7754671346871702,0.002226495853703213,0.0008092929544790496,-2686.821248502159
0.002721882604175661,-0.001627790361958854,0.01437519428901276,0.006738370798563917,0.03137088597159943,2.1759142056566194,1.448504291376885,1.3860718313629694,1.8337583602905931,0.002196600911539595,0.0008533540138795613,-2687.5578399145934
0.0025152166028701434,-0.0013030541058250576,0.014360359597044785,0.006764447752625667,0.031204186374622106,2.17548296661832,1.4518511190392203,1.3860651942148037,1.8320076813043407,0.002185518168800452,0.000848966986440852,-2687.396465592077
0.0027508556677302565,-0.0015514948715158287,0.014371746935591886,0.00671908511333015,0.031234669511787848,2.175671110135111,1.4588994330683729,1.3860037419985245,1.8407380193696494,0.002386981756048692,0.0008485320736313356,-2687.0732100207633
0.002571753210012755,-0.0012789650904228697,0.01440630898102503,0.006777334875221066,0.030687407194650143,2.1780399613779293,1.440773464953936,1.386546567498063,1.8006858167949351,0.0023127393807214854,0.0008207122690215564,-2687.980125276649
0.002502736268464801,-0.001234951191378798,0.014402381485643967,0.006820566406391958,0.030879009475279447,2.1769196957784187,1.4419808649798154,1.3864265050645934,1.8106079117573703,0.0022495854977406535,0.0008167863438495643,-2687.713606828386
0.00261065762145736,-0.0016308243471509212,0.014386813728118075,0.006793473213200393,0.03168209130313144,2.173794399988739,1.4532664490561245,1.38555783738608,1.8434677465421982,0.0022981681103417394,0.0008208588054479312,-2688.6041852099606
0.0026248484328593204,-0.0016274130640081558,0.014402305292272075,0.00681311565676854,0.031497056714253416,2.1747529511757446,1.4476754690678262,1.3858376485799502,1.8339017049376027,0.002285132506581916,0.0008132021143222974,-2688.8548552443167
