"OriginLatitude","OriginLongitude","OriginTimeBP","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate","InjectFrequency","LogPosterior"
48.45680674682505,10.053627883273503,9494.421321076623,0.007391922864191326,0.01987257651864741,0.2415487275324346,2.199989103607342,1.0936504674637482,0.4937102969190178,1.8551991361332936,1931.5908406041274,0.017972563450660232,0.03269392135716067,-2849.0810570001813
48.42196819057324,10.120684127905086,9400.835689873491,0.0070972964215394825,0.019895559789935496,0.23805978344619322,2.199987865245772,1.0909702831818835,0.5001337710142909,1.8561183154947325,1929.062585692801,0.017756346072834554,0.030895051365143693,-2852.4780537849583
48.43456230747531,10.133174125479563,9516.052473994736,0.007345576623362363,0.019799962704006486,0.2412569974208889,2.1999887772714946,1.0922856448238358,0.48712656429905077,1.8562279561348347,1934.9715627092246,0.017918059121097372,0.03104988093962162,-2847.3775473543624
48.43456230747531,10.133174125479563,9516.052473994736,0.007345576623362363,0.019799962704006486,0.2412569974208889,2.1999887772714946,1.0922856448238358,0.48712656429905077,1.8562279561348347,1934.9715627092246,0.017918059121097372,0.03104988093962162,-2847.3775473543624
48.43456230747531,10.133174125479563,9516.052473994736,0.007345576623362363,0.019799962704006486,0.2412569974208889,2.1999887772714946,1.0922856448238358,0.48712656429905077,1.8562279561348347,1934.9715627092246,0.017918059121097372,0.03104988093962162,-2847.3775473543624
48.47897813525914,10.09213436678164,9442.617312218215,0.007142311143099884,0.020088502776625924,0.24695032359048472,2.199987105041222,1.0901034102753147,0.49209502585524306,1.852271534338932,1932.2109661333493,0.01796117126290888,0.033465659109609844,-2848.6946963984283
48.46249758309655,10.096028888251332,9514.502626999962,0.007274779216911604,0.01988531274579469,0.2518446342704675,2.199987687767127,1.0910304920115326,0.48092858754812684,1.8576834248916094,1937.4363623876334,0.01815251581655383,0.03447781145409628,-2850.0732869509975
48.46366741747022,10.06434044269928,9506.041213052249,0.007261845858479892,0.019726853608167536,0.24479026002977702,2.199988773757444,1.0963568839481397,0.4828784364114366,1.8564672884279168,1936.7738194067938,0.018033787318514058,0.03179377924846073,-2847.4574661667893
48.657947623875955,9.95714260524769,9376.66331038488,0.0071096004773727565,0.02029092839972383,0.244260147275533,2.1999867455311155,1.0978963747801365,0.4950161436693682,1.8431973266969923,1927.9649803198613,0.017721618614893055,0.032523597520893587,-2849.137015718358
48.61210197795209,10.020279126372078,9347.298019690013,0.0070817913973473855,0.020404896834932965,0.24577032359244438,2.1999842654079274,1.094018658529182,0.49958000210565734,1.8440346869185074,1925.9536828003202,0.01752460507113403,0.0329426954442458,-2849.9369764610083
48.46984714565457,10.111459022236673,9421.53033313523,0.0073039867207798,0.019966534497867703,0.24688680637173832,2.19998399454271,1.0962151395092758,0.49575530641709187,1.8558270420861525,1929.4402960626464,0.017563566401153634,0.033486568344113295,-2849.020176526779
48.42108436513991,10.095863901236516,9398.973013025136,0.007335275795906625,0.019937080119079117,0.24073973206918675,2.1999847187793256,1.0970358568622327,0.5007303828693298,1.8574611026834378,1926.8553289635618,0.01737461874194835,0.031453838548486324,-2848.2307702839657
48.41741112551746,10.125362409576145,9444.78653755716,0.007684059229510176,0.019737752193580593,0.23721499428961687,2.1999858804396117,1.0977777717592043,0.49146907856995287,1.8633542681863473,1928.3632735338992,0.01719383448320173,0.029354983630561396,-2848.804493273462
48.394656533189746,10.128814597743766,9510.880863827506,0.007706595193400341,0.01955798741778507,0.23813538943880164,2.1999881489970265,1.0959115765559426,0.48142877559666486,1.8725910563389905,1934.0476481092744,0.017499369210035153,0.02849445936514712,-2847.8326062673123
48.443744086528696,10.127886941998408,9511.95738449246,0.007612658985306467,0.0197262022025432,0.24366654095861742,2.199987451785244,1.0930932468124623,0.4789998414983382,1.8687655450479768,1935.1426704388152,0.017623405720521266,0.029977466666193747,-2847.500058782887
48.493466877774566,10.108784169514788,9494.977054773146,0.007595005842075448,0.019808248866554138,0.24310582801445396,2.1999863372104924,1.0962919725378095,0.48227349671179215,1.8652553509865175,1933.5785095080828,0.017428014124448128,0.029670188282614748,-2848.927526180217
48.43111455291892,10.282681445882126,9514.616609634617,0.007512173468151219,0.019853607979371243,0.2480294360698781,2.1999824920394166,1.0858121882524068,0.4789711106312898,1.8705881477365909,1936.7723894550343,0.017191328250877876,0.02963582986711652,-2847.0567618294117
48.43111455291892,10.282681445882126,9514.616609634617,0.007512173468151219,0.019853607979371243,0.2480294360698781,2.1999824920394166,1.0858121882524068,0.4789711106312898,1.8705881477365909,1936.7723894550343,0.017191328250877876,0.02963582986711652,-2847.0567618294117
48.43111455291892,10.282681445882126,9514.616609634617,0.007512173468151219,0.019853607979371243,0.2480294360698781,2.1999824920394166,1.0858121882524068,0.4789711106312898,1.8705881477365909,1936.7723894550343,0.017191328250877876,0.02963582986711652,-2847.0567618294117
48.55928794670878,10.165595284251395,9429.961457487288,0.007120891499585256,0.02030902822555259,0.2529349154079265,2.199983614517996,1.0824105752512971,0.48211673014815004,1.8588398485434146,1935.2345549711208,0.01766666610209069,0.03264182108283484,-2848.824401321313
48.61689776220185,10.029094062668552,9503.254636455578,0.006924794594006845,0.02003926092479096,0.2523948784124323,2.199989893423103,1.0859414859730008,0.46771001616463515,1.857853452083826,1943.8600061535476,0.018338868972913973,0.03154453705492402,-2849.632850404515
48.682695191967305,9.99265722269438,9516.192893761357,0.00694389364029097,0.020253411265463813,0.2541752735635972,2.199990088516099,1.0847843457540396,0.4650199181604851,1.851234387572328,1944.4771762618602,0.018398476956880398,0.032172591169740986,-2848.2922009750514
48.648778069744736,10.136834046147793,9503.616411473515,0.006734812487726747,0.020505525844951307,0.2645969633248137,2.199986298583652,1.080152793658951,0.4618262769911743,1.8450470157032333,1945.7717089784867,0.01846028832563791,0.03550903569760142,-2850.6499986963295
48.68276882835528,10.085760258796533,9519.76242340299,0.0066750977728809325,0.02022940223023723,0.25773773172675235,2.1999903184587875,1.0857631486582757,0.4624736820904254,1.848614625591977,1946.946508739993,0.01860301803716219,0.033124954202889086,-2849.3674638096686
48.68276882835528,10.085760258796533,9519.76242340299,0.0066750977728809325,0.02022940223023723,0.25773773172675235,2.1999903184587875,1.0857631486582757,0.4624736820904254,1.848614625591977,1946.946508739993,0.01860301803716219,0.033124954202889086,-2849.3674638096686
48.78047077171804,10.162609550664598,9428.517432132832,0.006412500558250891,0.020881726571051137,0.25903962138443487,2.1999849287895814,1.081495976995668,0.4730456056063432,1.8382575418782099,1941.225201328148,0.01815001349395939,0.03305289758069411,-2849.463800505258
48.69228690897689,10.237969670264526,9514.428806118121,0.006567763146820481,0.020457816133380376,0.26044077704963897,2.1999852404622278,1.0818890286841052,0.46552443546345873,1.848524910859722,1945.9250109046145,0.018240073906556267,0.032620645762935524,-2848.8922261333755
48.69228690897689,10.237969670264526,9514.428806118121,0.006567763146820481,0.020457816133380376,0.26044077704963897,2.1999852404622278,1.0818890286841052,0.46552443546345873,1.848524910859722,1945.9250109046145,0.018240073906556267,0.032620645762935524,-2848.8922261333755
48.76328911523531,10.18535737855732,9506.40903182127,0.0063235785969392696,0.02070625881053039,0.26394937082665826,2.1999846878649647,1.0787963768097437,0.46324494222023704,1.8428818775534916,1947.4933537059198,0.018364602469504783,0.03351646422481002,-2849.1674933108256
