"OriginLatitude","OriginLongitude","OriginTimeBP","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate","Dominance","InjectFrequency","LogPosterior"
52.786304726575345,4.133660152848652,6982.632662590479,0.020006282661850956,0.03206224977269881,0.20873297416876352,2.1986594488086486,0.9236830204817132,1.3930823369608785,2.3327998685601528,68.83780409032865,0.01898930153354887,0.9634832981675313,0.0041097027384707045,-2852.812755949213
52.786304726575345,4.133660152848652,6982.632662590479,0.020006282661850956,0.03206224977269881,0.20873297416876352,2.1986594488086486,0.9236830204817132,1.3930823369608785,2.3327998685601528,68.83780409032865,0.01898930153354887,0.9634832981675313,0.0041097027384707045,-2852.812755949213
52.86347864676512,4.156595708033622,6993.537196797683,0.02014244821547332,0.0321793873446789,0.21030350702870027,2.1986880009021097,0.9180194930752583,1.393374845726056,2.3308435416957574,67.84508411197332,0.019073084621782584,0.9645161099001432,0.003999908812846577,-2853.176382010027
52.838413082444575,4.193339219735682,6988.768006656438,0.020150257841875855,0.031960477772156604,0.21193362737645363,2.198718918776819,0.910366354113367,1.3936114313945343,2.3315975367417714,66.47505532691076,0.01914198370172175,0.965413886909938,0.004024782196202667,-2852.2599426181964
52.7789924197951,4.276604871130431,6926.123588599218,0.019993423803538034,0.03225272925052115,0.2107646135973705,2.1986497226975477,0.9262323214553465,1.39330981158626,2.328955761585574,68.86648003354956,0.019012287091512595,0.9641016614225015,0.004102794620359265,-2854.045771054486
52.69750692567426,4.230065240166594,6970.773979941256,0.019835644951411952,0.031655040146104006,0.21231999786410433,2.1987648821172714,0.9051719845831394,1.3937463493248532,2.332097376946404,66.21468133676298,0.019136532646863397,0.9659614120859753,0.0041885225058913116,-2852.048468075341
52.6965001872958,4.294154525516278,6944.521507071796,0.01962921693527145,0.032227684974537034,0.21228674473881054,2.198789809370244,0.8953948887886172,1.3938462858931457,2.3306842908774503,67.1387418737986,0.019100029053368973,0.9658910733572026,0.004261956492502984,-2851.787973448685
52.6803322166552,4.236391790157649,6988.745737667478,0.02007861710419698,0.03175789659114789,0.21318420456200673,2.198774635808348,0.9015184943480425,1.3937206500263828,2.332129592130296,66.49192327876284,0.01917232081097236,0.9660249616724478,0.004082954069589892,-2851.9550066860206
52.69207548457965,4.379701368993171,6841.275180462115,0.019055653880762243,0.0328385601374673,0.21185444822983218,2.198708843077833,0.9077976729573866,1.3936263467254066,2.323195731960114,72.65335300538962,0.018834054672629594,0.964498647226342,0.0043694462247704955,-2852.4836735535514
52.59720267733539,4.254503364654347,6963.156055952967,0.019462868196882803,0.03192987816332514,0.21417857517538708,2.198831523984397,0.8938394500883818,1.3940322170131116,2.3311704355245997,68.70904913855564,0.01910957198161208,0.966789735925121,0.004202761597138887,-2852.2106138403815
52.48690321868833,4.308639865328534,6887.423763961506,0.018858801819669462,0.032269659235887704,0.2139934919380049,2.1988260383291856,0.8910725391425348,1.394064515245128,2.327422396664698,72.75046221651408,0.018945798688041464,0.966334099811431,0.004444571043309442,-2851.8403282367185
52.435013436144544,4.364389271304498,6874.726418226463,0.01865498922883265,0.03244270149199157,0.21344863255681717,2.1988396852688528,0.8862129521514368,1.3941191682945426,2.325728287506056,73.43077451094199,0.018931459891248288,0.9666143164576853,0.004534985954783542,-2851.742396632912
52.54004473144286,4.361889170829569,6956.272735937117,0.01943039213200558,0.032041076633815925,0.21479951541297518,2.198898443033453,0.8686356170700789,1.394333438260983,2.328744857569208,67.87180572629242,0.019209358065011454,0.9683988566554232,0.004425715835084962,-2852.436422270642
52.534526910515524,4.466701477890947,6905.765554818624,0.018801356374391703,0.03311339575807421,0.2157520300377552,2.198948117909839,0.8522339636433172,1.3946364923901218,2.321589073919001,71.24763426083601,0.019132009631663293,0.9687037752860264,0.004598417120130417,-2851.9299477636687
52.48467164575163,4.480381272042662,6908.264731482112,0.01864397587290529,0.03321442201246517,0.21585479913902803,2.198980145418732,0.8415889405463486,1.3947960933758343,2.3197843359684263,70.79892782225201,0.019152387986178514,0.9692996721227076,0.0046889323409705,-2852.1226995212883
52.50152997376517,4.349820790520688,6965.52474140915,0.019072079890690145,0.032467507037271914,0.21652450658266242,2.198975708999799,0.8548185549893315,1.3947302207792478,2.3224478864116493,68.91075570565,0.019213399716639407,0.9693088544143418,0.004344469508991146,-2853.171289235203
52.51417283417895,4.323081335853429,6984.670163216717,0.018863678419924274,0.03293750804243795,0.21572259722609163,2.1989956061494507,0.8628718428981622,1.3948528608536175,2.320474145052163,70.154395824361,0.01915368778690782,0.9691896563255781,0.004120671596019005,-2852.413018433693
52.51417283417895,4.323081335853429,6984.670163216717,0.018863678419924274,0.03293750804243795,0.21572259722609163,2.1989956061494507,0.8628718428981622,1.3948528608536175,2.320474145052163,70.154395824361,0.01915368778690782,0.9691896563255781,0.004120671596019005,-2852.413018433693
52.53667583943853,4.499644989097106,6864.779466286827,0.018377216495390966,0.033748525412263246,0.2157479566260808,2.1989382146630962,0.8708601590693723,1.394962438185856,2.312485184529194,72.09850160968557,0.018994647283705514,0.9680980981425872,0.0043369036615624815,-2852.36931683281
52.601273501211494,4.492951975170541,6865.1470667311405,0.018764132003977398,0.033359861115479,0.21477457912022574,2.1988903873548007,0.8798342041317317,1.3948347694413146,2.313637847775604,70.59963567738937,0.019021844472934063,0.9674676627212165,0.004329121455837578,-2852.445877895787
52.616458798526054,4.490012566399857,6841.105250756283,0.018640318300359716,0.03351866290795717,0.2146046346290348,2.198856204425457,0.8918148794554168,1.3946980817248544,2.311249135424853,72.64733067113694,0.01891787351875941,0.9667121089600721,0.00424367993523685,-2852.8248478549717
52.639197034578686,4.445058715483535,6846.623487589268,0.019220410109509974,0.03279743024947192,0.2159477290395379,2.1987824134565197,0.917646250977306,1.3944545262772026,2.312404866066035,72.17557640611656,0.018950507079425326,0.9662050497696201,0.004005774410954982,-2852.3833904587837
52.56210959883491,4.3128387342873165,6919.620372264258,0.01913882630777623,0.03241524873580454,0.21634424453258674,2.1988935856894654,0.8968186540207165,1.3948008605813045,2.31836747368507,70.3896751040959,0.019081526144960788,0.9679434347196108,0.004037377049008042,-2851.8744681510625
