"OriginLatitude","OriginLongitude","OriginTimeBP","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate","InjectFrequency","Distance","Weight"
48.112680586985554,2.41557772468496,5127.090421410953,0.0013654634227290082,0.041510013020833424,0.0889876023749252,2.0622148306441566,1.6088361699758895,1.3170932345139774,2.263499140552561,35.657598595949025,0.014332011055850632,0.0010779551880158486,0.04325670056443752,0.0008236208414200544
49.05064808640053,4.243770480282963,5360.207725138449,0.00018250137907988172,0.036927070653462464,0.22266704119246059,2.0974834500620476,0.6327911661964133,0.4003380282190868,1.6877921347949179,12.428520816690122,0.015073197953559627,0.07440028915973107,0.04192636076002504,0.000009053382288854059
37.70337763683098,-3.9453110976227794,6485.701976525126,0.014984333133642152,0.03962243748500192,0.22847199238714277,2.1824215145266725,1.0972587189285594,0.5031421946101868,1.5645136161619277,56.73249437692479,0.0041126489742771225,0.08458346272904199,0.038072056652896674,0.00019938213645669968
53.203521795567596,-5.6183874105250045,5259.79298073385,0.014424613599527826,0.05963934492022313,0.1790755391126846,0.9480509224596162,1.250751014477764,0.4570328439628404,2.223816611851195,86.22648309533074,0.0032785395003632123,0.001023782684966565,0.03934153996883065,0.000043312360576184404
42.5220725477803,5.797439043694325,6025.079613714338,0.00025267994915123814,0.05163454374622825,0.2820913508256027,2.164282400793582,0.6820988224115665,0.4772671568187025,2.330283035604233,184.22152053880694,0.016103319888984193,0.06779301190782841,0.026762432831181227,0.000016530747754912435
61.654007031937255,13.14724369732896,6383.239846155488,0.0024706527099448827,0.05739277361269274,0.16848285426416332,1.5765304816366275,0.6050512217919282,0.5281124810312046,0.980539919820123,195.56179475162222,0.015879111939817926,0.06486859467762134,0.042019572457224326,0.00004248297406614709
61.651996191502825,13.086242340351301,6173.163388744254,0.009356255776858613,0.03883301764730596,0.27557455046604906,2.1542751625704994,1.305275756187239,0.4214550096252555,0.802606791663694,37.682089858745265,0.0013077714513335234,0.08931013731492876,0.04146090857935103,0.0000049814528740900875
40.0002700889389,-2.779941866634294,5724.3900082979435,0.012066808782640319,0.04888638919376172,0.22005272081173857,2.1550295103111177,1.5000486792403909,1.3946609515273813,2.306285460389083,1.2406336124052333,0.0016955458093629017,0.0013467786642473265,0.040662181611636004,0.00001748648210505959
48.73649342218322,7.677886438269063,5784.537668188928,0.011479687177693581,0.05117497949069746,0.09995019819811964,1.3992626069050746,0.6309672263135758,0.9247549369772319,0.8732318634996956,183.6833666639517,0.010971992408130045,0.054753804322488275,0.04154143309641981,0.006396718547716802
57.32163765329865,-2.744621474653453,5166.829181969827,0.014852594825572451,0.05614679360481073,0.29861431195680427,1.6116025683720645,0.6066718688511703,0.8386334876669905,0.8167100131091884,188.0042134021786,0.017629499202552926,0.09513014553434636,0.042298304601328086,1.2563579919374747e-7
45.34224423114817,0.9581427391622181,5101.853411547586,0.014991382254450155,0.057551879865183946,0.16481661012324333,1.420828059590173,1.1389163438306649,0.46449756965621,1.9317947043308243,193.7204120778017,0.019996225526933056,0.002226455177682289,0.03256031867246019,0.000001891492662060624
53.01980702802672,-0.12558299253653438,6226.4732194831795,0.013631452976144189,0.017194800187634442,0.2998306388183116,1.9993496069734735,0.719819505307513,1.0378556786781974,2.3662621954645573,127.922353010267,0.010614272338044316,0.0909865578428588,0.043732458388799564,0.00013317462284896474
54.55186943503169,-4.181543992630281,5919.667281323954,0.0033024230919304455,0.057354552198647026,0.29971123973049196,2.192133937767168,1.027237298480964,0.600972627127656,1.8840358499161947,199.60558336960733,0.000031463134616436915,0.002008149153051869,0.03963233484966395,6.027505400892108e-7
48.98845443344295,10.800724715154104,5077.171986233731,0.014930118426964794,0.058856099918586466,0.03432440539563725,1.9378607456594479,0.6062558711006795,0.4093655910779531,0.8204024266699317,198.5049992626308,0.0018311649060346875,0.05620688591067403,0.04067768867924898,2.7231577362217056e-8
51.86852232126655,-4.029435898244889,5631.557938916574,0.01469485305447499,0.043874870840255556,0.2777702931578199,1.480298792659919,0.7388964046074699,1.1061893533897473,2.0100643705542107,16.54344642468888,0.01607794546712568,0.03190878620271606,0.03667416495080149,0.0024138546661647254
47.43891507270308,0.1276044369108682,5800.899568180886,0.007402683367645467,0.05961114539500915,0.23532475989161064,1.2901769673028962,1.0359244553714064,0.4195993801893052,0.8616566230293217,191.22553120357583,0.013681956955269596,0.0026548117990122856,0.03362217471037238,0.000448837997687053
40.96166593244551,0.998216114806727,6302.653501314018,0.012893349079495455,0.05890985859210631,0.2973504280400375,0.843893089532862,0.9965705969154666,0.6304109884599688,2.3902163915376518,178.72967970592043,0.001212065282396681,0.0011885228030570764,0.03527617804948593,0.000012320770949547409
56.85586277151638,12.26884811516781,5451.113629683478,0.0027236525718886146,0.05905385517646847,0.07639410666834906,2.1874940011231754,0.6231562625171182,1.1528258426079177,0.9735560582015964,172.93190056220294,0.017905628122401637,0.013588044824313595,0.04403538384846428,0.00004972842605615684
52.521790642541475,1.82225669076327,5206.415955151659,0.004029043841532283,0.05956066428797079,0.25840811676142583,0.872388589779995,0.8954408186233185,1.3047812921020054,1.9468043975259217,87.917686391969,0.01116878123276506,0.006410167349855791,0.044204997940782,0.0020719868114247616
39.31701207269575,1.4148078258838694,7726.242059761846,0.0149306209443488,0.05922400243871511,0.18159480685013057,0.8930485623720161,0.6079920481216199,0.41211583067153834,0.8074675157911777,198.59929402331744,0.011086828329233127,0.0024730653685735085,0.037687098686614184,1.3204462682466988e-7
53.26016888535936,-3.3567329430995683,5736.874666440822,0.00016170330214787074,0.023622463676808644,0.22579999858994065,2.094493152130743,1.7960822348370922,0.8765443714343485,2.0474432696871094,11.420859052240937,0.01876900238526795,0.0974065185252105,0.04385509476467337,0.000022035389007981648
46.62148837230569,-4.57079848300733,5625.715452983467,0.003023658798420289,0.05293655499873002,0.2872539389930816,1.3424548037154735,0.9457162661610403,0.47325496206566564,0.8792313522730224,198.0519912437146,0.003289872555222688,0.06265101337182778,0.038017869060340305,0.0001811914740749768
40.22717077254854,4.979322074687104,6114.812791486196,0.011363086828392089,0.059591499851162064,0.059593909319610436,1.8283891186986672,1.6864074671424198,0.4339289761099864,1.6796911278208986,22.132226991068453,0.0002500203621150609,0.0012924509102172695,0.03807143082919293,0.0001596240522848606
46.62019806548736,-3.715544487027916,5967.286802045453,0.012605050702567204,0.04794828591573515,0.1868011029717769,0.8041300340927938,0.899799885412428,1.3879476347205415,1.5847173941156707,97.7794864791364,0.009468146521298461,0.09432721485476732,0.04355932408566286,0.00039150220712867614
47.66730758305532,-1.3196893961957947,5058.174629250201,0.013930678430956647,0.05251877796145605,0.09078444506921406,1.4323045716014637,1.1988257397301192,0.8961547785584341,2.3912977236184276,1.3916003669409693,0.0037763907980577845,0.015524636553928288,0.031391216870312315,0.00016560452716754678
58.77129313264065,-4.296887297137312,5771.290840750347,0.008159345276834654,0.039288535744268084,0.29987280315324477,0.9655473080917965,1.7562118022241404,0.404185588526759,2.3387304305739596,190.71525043910867,0.0034852013158929553,0.09796819268526255,0.029184884224936578,9.62957647260184e-7
52.09061106914392,4.324773905743045,5056.108783299075,0.008772938876899741,0.0424073342113996,0.2834875018138486,1.978961344352424,0.8485377815515585,1.1968573980240054,1.861884813591254,194.94021123845818,0.011518686881588015,0.04495794367168781,0.02362717767348444,0.002037063287899633
44.419080175150256,1.6110658036330818,6651.8748396501815,0.005033446797070124,0.040307714675768797,0.2785655890478659,0.97694012163897,1.0057516044009407,0.703104550940068,1.6977018387237623,197.05251347260707,0.01647488015106867,0.0862266665935212,0.04412481803877386,0.003442380096837147
50.623791797816956,-0.7021719900313492,5285.569013437811,0.01389052532721513,0.03509424329005629,0.12194035639757508,1.982845459838421,0.7628007743043944,1.1863376966904777,1.0061652424298073,106.8397261073317,0.003987510297100812,0.0965625090383973,0.042874904645402036,0.0017931186888507928
38.67862082558688,-0.8228417183096965,7267.594249056352,0.00046665195274810133,0.057460526712253907,0.1184459354943389,1.7023439891089551,1.1220204716671718,0.692745133028642,0.9122278610454042,112.25782083041227,0.003561636598623518,0.0010601624286324402,0.0414860642655351,0.0012634372106773756
56.35414921482183,-1.6876730853485125,5041.2099070661,0.014999381919347458,0.05260069194581539,0.1332985888190282,1.272564391774758,1.5837540260890122,0.5589248619142,2.385476098943087,12.652146321518815,0.011698934726789319,0.0812035607643488,0.0381174786029846,0.000003580069611901648
59.0010922244973,13.118970840730025,5341.909008532652,0.0003878593345023541,0.057852492289695516,0.28891623364715113,2.095501454316991,0.8697948599756039,0.4003501027470746,1.01434957343011,195.95757899432212,0.018866608119575797,0.03850863186966548,0.040497122819482693,1.5003664902958856e-7
51.67866581692749,4.807817582297362,5703.106996424645,0.0018513853088924829,0.030619713821341907,0.2431352389547459,1.3697193861208476,1.2732797155019413,1.3977598576406127,2.133513916029227,139.03451360765675,0.018091024577057312,0.07924927320613906,0.037488311080344824,0.0012211571189860194
52.42506413754508,8.652547515126102,6253.0926072835955,0.00018004764962463685,0.04234579077800771,0.22403440989001072,2.1902126900324914,0.9815274025611774,1.2893411941532174,0.8203171168673488,1.33057351193417,0.0020331791056323978,0.02021696313084528,0.03043000075086039,0.00003708263485879403
55.05741014511862,-5.9987729809982895,5016.08771930413,0.004130683228385697,0.05417319426129029,0.2727995297104634,1.7793579830641368,0.6162532771626932,1.2143767372781937,1.5070572011723773,197.4909045240751,0.018050294801229248,0.00982749617319858,0.04410713959224551,0.0000486419278369009
38.54893762408449,-3.6547729202509984,5489.861479460581,0.0002869513977667685,0.0547532865330254,0.26263056339205354,1.5933828490561803,1.5938754020592139,0.7901964790653295,1.0395036101419868,197.70879559442312,0.009191977734724967,0.07787435638570943,0.04319514707050636,0.00021023164333565906
43.41815117148104,-1.2171549322352124,5825.633237383986,0.006294603287280258,0.05823540955377862,0.2848199472502679,2.068225940716993,1.0182714589493589,0.443480102230679,0.99813678290629,22.16906680876134,0.00006763137406829528,0.0015571212601896563,0.0376808109083394,0.00005054261250634425
59.42889755988218,-4.836499646395449,5247.580553385949,0.00156793209670514,0.04249764086287118,0.2735038753455075,2.175162594356637,1.7928900905149674,0.4254063877750061,2.391816588990475,130.4567315056221,0.016132057136183812,0.0013901599338687497,0.043160902573684955,0.000002530278334411948
58.32689999033667,-1.6029824184060004,5861.163555646373,0.008834303424602216,0.05161297775474349,0.05431339783609977,0.8177998948319088,1.786297062833425,0.8182070880670482,1.048239032610085,0.23456260640395848,0.002040386785436281,0.021160817087155233,0.03982635787798897,0.00008816450038515214
41.37933676095051,2.1975539567322233,7113.113523642938,0.014932052800800382,0.023530518005363304,0.2911935197331625,1.9567190675043726,0.6145878798041783,1.1169384584528053,1.0303551088239669,198.12113951393636,0.018090530784837286,0.02179901718116921,0.043849921655749774,0.00008489459388510508
38.024967466868084,-8.487166722356475,6690.366778007685,0.014122006861183773,0.05888733031477426,0.2638969566574083,1.9159874879112921,1.6199135506162503,0.5170997035737558,1.9854778386939842,74.21830167090224,0.013983718319293285,0.006416619537589966,0.04258796844327205,0.005404316425406495
55.61365800765265,-4.895791152783427,5193.78748601072,0.0011424354944718342,0.05700835605317287,0.07716353382531305,0.927221649744352,1.4733924039282478,1.3981469192805163,2.3577799938280117,192.63428977381108,0.019999316734154622,0.06453244565987927,0.03888997805406221,1.2487201274942828e-7
42.100263842912476,-3.470601884360579,5145.781182978139,0.014951419670457468,0.05947348700523456,0.23205336490108597,1.595321509980438,1.3809727419679523,0.4681525995979182,2.204901050507604,23.424310432998478,0.018821930671292682,0.09793068366549054,0.03738989162861009,0.000003063941934004054
42.570632263211614,3.661855002006666,5511.166998644019,0.014724248995612203,0.033757159411594566,0.2943618083814055,2.1408195384796143,0.984475268290256,0.6096260417563067,2.3711770896258297,199.77257713893442,0.00007295977945724154,0.07676073599182305,0.026481230417699203,1.6110190162513683e-7
48.43671550688801,-2.7173461770556475,5554.320262481274,0.011766921205450956,0.03389110232241806,0.29668280073907327,1.167461240103401,0.828506735528245,0.40161086147582153,2.124074714187973,197.98470854924014,0.00033482796074243623,0.09498848956543675,0.0397485220341349,8.299913542574933e-7
51.191824077548205,-0.16023075088441274,5001.7635664285335,0.008407091969468814,0.04370830599874431,0.2956953613908918,1.6760710637101317,1.7746772806986075,0.5924230508130313,0.8744583914901507,168.64466508242054,0.0022705760966905976,0.034439036167152735,0.043606881730415714,0.0002505853128549922
48.38527726591727,0.7517141919081975,6203.865822427005,0.007604875495368417,0.0573938386125072,0.19917538767028137,0.9192275367108055,0.7135602698756263,0.5561787699275685,2.302812895075072,174.70585017786334,0.00031278984762678,0.002968462118476713,0.029751294286578942,0.0009874704510636997
38.04178505648076,-2.8570873984493206,5604.479844712571,0.014834908194651995,0.045967443650464436,0.26065533462325813,2.177958163014718,1.768017550455383,0.4205536546645765,0.923148069409112,195.04801808459763,0.012639486496308241,0.004516990678831233,0.04377424623627306,0.000011984721565684958
58.215630417989985,14.808564854986443,5598.793861092794,0.014591883693052372,0.04777066411390961,0.2634505352276971,2.1682176480707405,0.7419285091325991,0.9494548405724373,1.897912539210433,198.58779404939443,0.000313532045418849,0.001953005827355887,0.04438166649306818,0.00004468198685931007
49.42159476227123,-4.137306704224545,5002.707715738879,0.010010611161653755,0.05057768768918916,0.24346566886722715,0.838179391938202,1.100676966067898,1.3836031640017812,1.6537945956651432,99.14438604786837,0.012595395358573458,0.0813528706082487,0.042915278187286306,0.0001232383051953475
36.75317510681624,-8.785130909968014,7557.944834930244,0.0034809412044342265,0.057456126748799824,0.05494233128950225,1.6430003400587154,1.5485533534308793,0.40375338086094054,0.8193527293675837,125.94839398916933,0.00848231494943806,0.03500872185076869,0.03958329734281138,0.00028915907630990706
54.26154209989856,8.197444753171634,5022.418907868395,0.006552274358334868,0.055032807867763815,0.06423932704404678,2.1925819000318465,0.6018094366178595,0.9821710509287206,0.8810366548030446,0.4257594108752446,0.0005676305238588641,0.054894498897051155,0.03533166896610793,7.067012926378717e-7
