"OriginLatitude","OriginLongitude","OriginTimeBP","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate","InjectFrequency","LogPosterior"
45.43100895376557,10.871214333087938,8787.634055915958,0.0076435761345890274,0.022132652305419838,0.2360282604261177,2.192275366089935,1.0396810271423587,0.7203091848760108,1.8174598318271171,1650.1459679295374,0.016340243648856334,0.02504751608339671,-2813.213807021322
45.43100895376557,10.871214333087938,8787.634055915958,0.0076435761345890274,0.022132652305419838,0.2360282604261177,2.192275366089935,1.0396810271423587,0.7203091848760108,1.8174598318271171,1650.1459679295374,0.016340243648856334,0.02504751608339671,-2813.213807021322
45.43100895376557,10.871214333087938,8787.634055915958,0.0076435761345890274,0.022132652305419838,0.2360282604261177,2.192275366089935,1.0396810271423587,0.7203091848760108,1.8174598318271171,1650.1459679295374,0.016340243648856334,0.02504751608339671,-2813.213807021322
45.46387071499876,10.864166720569187,8811.81666404551,0.006788889637291322,0.02167692941137085,0.23262727579885203,2.1946076441650275,1.0756652953869335,0.6346494213498248,1.8588510241180163,1614.3897297107173,0.01682617397890575,0.02969064721151856,-2813.2071650218722
45.46387071499876,10.864166720569187,8811.81666404551,0.006788889637291322,0.02167692941137085,0.23262727579885203,2.1946076441650275,1.0756652953869335,0.6346494213498248,1.8588510241180163,1614.3897297107173,0.01682617397890575,0.02969064721151856,-2813.2071650218722
45.46387071499876,10.864166720569187,8811.81666404551,0.006788889637291322,0.02167692941137085,0.23262727579885203,2.1946076441650275,1.0756652953869335,0.6346494213498248,1.8588510241180163,1614.3897297107173,0.01682617397890575,0.02969064721151856,-2813.2071650218722
45.4414473542274,10.634324465058715,8805.631567756478,0.00648990665178136,0.02155458157692814,0.22682937642004497,2.195359183212502,1.0997764835404689,0.6045686065203706,1.8763955639058176,1584.4548441850548,0.01697941962340796,0.03207820112280756,-2813.4299012887404
45.153929977944856,10.613662078913872,8789.91601748969,0.006464725146140005,0.021116278589559796,0.21965005908191465,2.1958707507753505,1.1148428128038712,0.5724922256941751,1.9136300442266119,1556.230670109318,0.01731949177266865,0.03687917332696812,-2815.3950834370175
45.51718332694307,10.586761626191734,8794.66600961472,0.006228543917568644,0.02140852240239235,0.22687528691461512,2.196100075196002,1.1207566344322917,0.5631072186769444,1.8966356907683226,1551.6469266357672,0.0170627727362285,0.032735584659946,-2814.6300597158784
45.72294101409496,10.90379973679459,8696.052177088057,0.007679475209499499,0.022414886671790788,0.23474300518871755,2.1939870926232734,1.0882699145784858,0.5891097106076116,1.8444026953093149,1533.577435825604,0.016323150183798173,0.0223868772151659,-2816.209378230818
45.280196976963055,10.734462108361111,8803.90541210453,0.0068839193464343825,0.02119029780317446,0.22081544177471557,2.195040993937423,1.1126333046979504,0.6145244046453529,1.900057735300526,1589.1265660819702,0.01673958828037691,0.03134792283124029,-2814.5588796382294
45.280196976963055,10.734462108361111,8803.90541210453,0.0068839193464343825,0.02119029780317446,0.22081544177471557,2.195040993937423,1.1126333046979504,0.6145244046453529,1.900057735300526,1589.1265660819702,0.01673958828037691,0.03134792283124029,-2814.5588796382294
45.372797497858194,10.863081542545011,8809.462356051663,0.006701816912364963,0.02140144494794518,0.22253337234395718,2.1951931360698387,1.1079539581295437,0.6298888077902728,1.902329482504154,1610.0437812195491,0.016551582102495233,0.030566609970079248,-2813.9531718293733
45.372797497858194,10.863081542545011,8809.462356051663,0.006701816912364963,0.02140144494794518,0.22253337234395718,2.1951931360698387,1.1079539581295437,0.6298888077902728,1.902329482504154,1610.0437812195491,0.016551582102495233,0.030566609970079248,-2813.9531718293733
45.372797497858194,10.863081542545011,8809.462356051663,0.006701816912364963,0.02140144494794518,0.22253337234395718,2.1951931360698387,1.1079539581295437,0.6298888077902728,1.902329482504154,1610.0437812195491,0.016551582102495233,0.030566609970079248,-2813.9531718293733
45.372797497858194,10.863081542545011,8809.462356051663,0.006701816912364963,0.02140144494794518,0.22253337234395718,2.1951931360698387,1.1079539581295437,0.6298888077902728,1.902329482504154,1610.0437812195491,0.016551582102495233,0.030566609970079248,-2813.9531718293733
45.372797497858194,10.863081542545011,8809.462356051663,0.006701816912364963,0.02140144494794518,0.22253337234395718,2.1951931360698387,1.1079539581295437,0.6298888077902728,1.902329482504154,1610.0437812195491,0.016551582102495233,0.030566609970079248,-2813.9531718293733
45.081799969782594,10.797510317582308,8837.464579663832,0.00649341483437849,0.020931977913456835,0.21440814731616126,2.195370503408495,1.11548862179746,0.6612067922716802,1.9215046656975339,1633.3830150285999,0.01663899382159125,0.03515089661478577,-2815.723673093699
45.29861578758954,10.607731508475904,8824.175985420441,0.006746032749152124,0.021301259667550775,0.2236582951080349,2.1948066514762203,1.1022939343329266,0.6564709980579169,1.8878072696739567,1629.7068038793716,0.01640315601410701,0.030299001982278723,-2814.45633579905
45.29861578758954,10.607731508475904,8824.175985420441,0.006746032749152124,0.021301259667550775,0.2236582951080349,2.1948066514762203,1.1022939343329266,0.6564709980579169,1.8878072696739567,1629.7068038793716,0.01640315601410701,0.030299001982278723,-2814.45633579905
45.29861578758954,10.607731508475904,8824.175985420441,0.006746032749152124,0.021301259667550775,0.2236582951080349,2.1948066514762203,1.1022939343329266,0.6564709980579169,1.8878072696739567,1629.7068038793716,0.01640315601410701,0.030299001982278723,-2814.45633579905
45.260255452580125,10.84186738395438,8836.953907471852,0.006633233786109992,0.0212196680859539,0.22150019973560373,2.1949657829757347,1.1032932180559247,0.6663878835612203,1.8973081796474098,1640.091666200386,0.01643690718732176,0.03165479616726268,-2814.658467522945
45.260255452580125,10.84186738395438,8836.953907471852,0.006633233786109992,0.0212196680859539,0.22150019973560373,2.1949657829757347,1.1032932180559247,0.6663878835612203,1.8973081796474098,1640.091666200386,0.01643690718732176,0.03165479616726268,-2814.658467522945
45.58081915008212,10.845271593401375,8828.779954340578,0.006428461884839973,0.02132712139423045,0.22558953023745937,2.195425616717644,1.1152086764117861,0.6336945460467003,1.8918695404440458,1620.7143197434991,0.016299356479861186,0.02967448659989886,-2817.56410947869
45.58081915008212,10.845271593401375,8828.779954340578,0.006428461884839973,0.02132712139423045,0.22558953023745937,2.195425616717644,1.1152086764117861,0.6336945460467003,1.8918695404440458,1620.7143197434991,0.016299356479861186,0.02967448659989886,-2817.56410947869
45.31387108812163,10.641798172336149,8845.784281139326,0.006817711856508508,0.021065305659399475,0.2192594017020607,2.1945264555849633,1.1087837415488608,0.6800826878845803,1.885902663901264,1637.1278843778518,0.016308842481292295,0.030643008672188707,-2815.9599198839383
46.060034443115356,10.51213049684906,8771.676945820693,0.006820424477085526,0.021308111806367217,0.22034268894749598,2.1960532696141413,1.171828851576605,0.5220708472638852,1.891714887519426,1462.1120462690835,0.016703725511092987,0.025509786556656384,-2818.391328177007
46.060034443115356,10.51213049684906,8771.676945820693,0.006820424477085526,0.021308111806367217,0.22034268894749598,2.1960532696141413,1.171828851576605,0.5220708472638852,1.891714887519426,1462.1120462690835,0.016703725511092987,0.025509786556656384,-2818.391328177007
46.060034443115356,10.51213049684906,8771.676945820693,0.006820424477085526,0.021308111806367217,0.22034268894749598,2.1960532696141413,1.171828851576605,0.5220708472638852,1.891714887519426,1462.1120462690835,0.016703725511092987,0.025509786556656384,-2818.391328177007
46.060034443115356,10.51213049684906,8771.676945820693,0.006820424477085526,0.021308111806367217,0.22034268894749598,2.1960532696141413,1.171828851576605,0.5220708472638852,1.891714887519426,1462.1120462690835,0.016703725511092987,0.025509786556656384,-2818.391328177007
